,id,Locality,Postcode,Street,Number,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,TerraceArea,Garden,Garden area,Surface of the land,Surface area of the plot of land,Number of facades, Swimming pool,State of the building
5552,10641916,Blankenberge,8370,Zeedijk ,157,APARTMENT,APARTMENT,180000,FOR_SALE,1,72.0,No,Yes,No,Yes,,No,,,No info,2,No,GOOD
5553,10378943,Nivelles,1400,Avenue du centenaire  ,53/4,APARTMENT,APARTMENT,185000,FOR_SALE,3,108.0,No,No,No,Yes,,No,,No info,No info,2,No,GOOD
5554,10458396,,,No info,No info,APARTMENT,APARTMENT,185000,FOR_SALE,1,,No,No,No,Yes,5.0,No,,No info,No info,2,No,AS_NEW
5555,10518736,Reet,2840,Molenstraat ,10,APARTMENT,APARTMENT,185000,FOR_SALE,2,68.0,No,Yes,No,Yes,6.0,Yes,,,No info,,No,AS_NEW
5556,10393510,Antwerpen,2060,Lange Lobroekstraat ,67,APARTMENT,APARTMENT,189000,FOR_SALE,2,81.0,No,Yes,No,No,,No,,,No info,,No,JUST_RENOVATED
5557,10593521,Denderhoutem,9450,Nieuwstraat ,9,APARTMENT,APARTMENT,189000,FOR_SALE,2,70.0,No,Yes,No,Yes,5.0,No,,,No info,,No,TO_BE_DONE_UP
5558,10484563,Schaerbeek,1030,Place des chasseurs Ardennais ,24,APARTMENT,APARTMENT,190000,FOR_SALE,2,80.0,No,No,,No,,No,,No info,No info,2,No,TO_RENOVATE
5559,10474612,Antwerpen,2060,Lange Lobroekstraat ,67,APARTMENT,APARTMENT,195000,FOR_SALE,1,62.0,No,Yes,No,No,,No,,,No info,2,No,JUST_RENOVATED
5560,10630644,,,No info,No info,APARTMENT,APARTMENT,195000,FOR_SALE,2,89.0,No,No,No,No,,No,,No info,No info,1,No,JUST_RENOVATED
5561,10575924,Tilff,4130,"Avenue Laboulle, ",32,APARTMENT,APARTMENT,195000,FOR_SALE,2,116.0,No,Yes,No,No,,No,,,No info,,No,TO_BE_DONE_UP
5562,10513726,Nieuwpoort,8620,Artanlaan ,2,APARTMENT,APARTMENT,195500,FOR_SALE,2,87.0,No info,No,No,Yes,,No,,,No info,,No,TO_RENOVATE
5563,10656723,Antwerpen,2000,Waalsekaai ,32,APARTMENT,APARTMENT,199000,FOR_SALE,2,74.0,No,Yes,No,Yes,4.0,No,,No info,No info,2,No,AS_NEW
5564,10444437,Oostende,8400,Karel Janssenslaan ,1,APARTMENT,APARTMENT,199000,FOR_SALE,2,86.0,No info,Yes,No,Yes,,No,,,No info,,No,TO_RENOVATE
5565,10613181,Moorsele,8560,Sint-Janstraat ,1,APARTMENT,APARTMENT,199000,FOR_SALE,2,87.0,No info,No,No,Yes,,No,,,No info,,No,AS_NEW
5566,10624900,Izegem,8870,Rijksweg ,17,APARTMENT,APARTMENT,199000,FOR_SALE,2,91.0,No,No,No,Yes,,Yes,,,No info,,No,AS_NEW
5567,10607918,Aalst,9300,Keizersplein ,21,APARTMENT,APARTMENT,199900,FOR_SALE,2,,No,No,No,Yes,,No,,,No info,,No,AS_NEW
5568,10622358,Bruxelles,1000,Rue des Sablons ,19,APARTMENT,APARTMENT,200000,FOR_SALE,1,55.0,No,Yes,No,No,,No,,,No info,2,No,TO_BE_DONE_UP
5569,10400137,Schaerbeek,1030,Place des chasseurs Ardennais ,24,APARTMENT,DUPLEX,200000,FOR_SALE,2,115.0,No,No,,No,,No,,,No info,2,No,TO_RENOVATE
5570,10639311,Braine-le-Château,1440,Rue de Nivelles ,1,APARTMENT,APARTMENT,200000,FOR_SALE,1,85.0,No info,Yes,No,Yes,,No,,No info,No info,,No,GOOD
5571,10428932,Tubize,1480,Rue de Mons ,156,APARTMENT,APARTMENT,200000,FOR_SALE,2,78.0,No,No,No,Yes,,No,,No info,No info,,No,AS_NEW
5572,10620476,Dinant,5500,Rue Grande ,70,APARTMENT,APARTMENT,205000,FOR_SALE,3,96.0,No,Yes,No,Yes,6.0,No,,No info,No info,,No,GOOD
5573,10572268,Ninove,9400,Brakelsesteenweg ,269,APARTMENT,PENTHOUSE,205000,FOR_SALE,1,77.0,No info,Yes,No,No,,No,,,No info,2,No,GOOD
5574,10513122,Sart-Bernard,5330,Chaussée Nationale ,4,APARTMENT,APARTMENT,209000,FOR_SALE,2,100.0,No,No,,No,,No,,No info,No info,3,No,GOOD
5575,10478116,Sart-Bernard,5330,Chaussée Nationale ,4,APARTMENT,APARTMENT,209000,FOR_SALE,2,100.0,No,No,,No,,No,,No info,No info,3,No,GOOD
5576,10564954,Uccle,1180,Rue de Stalle ,288C,APARTMENT,APARTMENT,210000,FOR_SALE,2,75.0,No info,No,,Yes,12.0,No,,No info,No info,,No,
5577,10648960,Antwerpen,2000,"Orteliuskaai, ",8,APARTMENT,APARTMENT,210000,FOR_SALE,2,82.0,No,No,No,Yes,,Yes,40.0,,No info,,No,GOOD
5578,10403685,Seraing,4101,Rue J. Wettinck ,49,APARTMENT,APARTMENT,210000,FOR_SALE,2,85.0,No,Yes,No,No,,Yes,1229.0,,No info,4,No,GOOD
5579,10611237,Oostende,8400,Hendrik Serruyslaan ,14A,APARTMENT,APARTMENT,210000,FOR_SALE,2,75.0,No,No,No,No,,No,,,No info,,No,JUST_RENOVATED
5580,10651392,Mariakerke,9030,Alphonse Claeys-Bouüaertlaan ,57/001,APARTMENT,APARTMENT,210000,FOR_SALE,1,42.0,No,Yes,No,No,,No,,,No info,,No,AS_NEW
5581,10612478,Bruxelles-Quartier Louise,1050,Avenue Louise ,200,APARTMENT,APARTMENT,215000,FOR_SALE,1,54.0,No,Yes,,No,,No,,No info,No info,2,No,GOOD
5582,10607919,Aalst,9300,Keizersplein ,21,APARTMENT,APARTMENT,217500,FOR_SALE,2,,No,No,No,Yes,,No,,,No info,,No,AS_NEW
5583,10523794,Nieuwpoort,8620,Artanlaan ,2,APARTMENT,APARTMENT,219000,FOR_SALE,2,55.0,No info,No,No,Yes,,No,,,No info,,No,AS_NEW
5584,10496851,Berchem-Ste-Agathe,1082,Rue de L'Eglise ,27,APARTMENT,APARTMENT,220000,FOR_SALE,3,60.0,No,Yes,No,No,,No,,No info,No info,2,No,
5585,10593492,Antwerpen,2018,"Mechelsesteenweg,",157,APARTMENT,APARTMENT,220000,FOR_SALE,2,75.0,No,No,No,Yes,3.0,No,,No info,No info,,No,JUST_RENOVATED
5586,10636484,Liège,4000,rue des dominicains ,4E,APARTMENT,DUPLEX,220000,FOR_SALE,2,70.0,No,Yes,No,Yes,8.0,No,,,No info,2,No,AS_NEW
5587,10578052,Oostende,8400,Karel Janssenslaan ,1,APARTMENT,APARTMENT,220000,FOR_SALE,1,75.0,No,Yes,No,Yes,4.0,No,,,No info,,No,
5588,10522779,,,No info,No info,APARTMENT,APARTMENT,225000,FOR_SALE,1,59.0,No,No,No,Yes,,No,,No info,No info,2,No,TO_BE_DONE_UP
5589,10621978,Brasschaat,2930,Donksesteenweg ,212,APARTMENT,APARTMENT,225000,FOR_SALE,1,48.0,No,Yes,No,No,,No,,No info,No info,,No,JUST_RENOVATED
5590,10643192,Smetlede,9340,Smetlede-Dorp ,6,APARTMENT,APARTMENT,225000,FOR_SALE,2,90.0,No info,No,No,Yes,,No,,No info,No info,no info,No,No info
5591,10605536,Denderhoutem,9450,Nieuwstraat ,9,APARTMENT,APARTMENT,225000,FOR_SALE,2,85.0,No,Yes,No,Yes,,No,,,No info,,No,GOOD
5592,9299541,Oostende,8400,Koningsstraat ,23,APARTMENT,GROUND_FLOOR,227500,FOR_SALE,2,85.0,No,Yes,No,Yes,12.0,No,,,No info,,No,AS_NEW
5593,10548300,Loppem,8210,Steenbrugsestraat ,21,APARTMENT,APARTMENT,228000,FOR_SALE,1,56.0,No info,No,No,No,,No,,No info,No info,,No,GOOD
5594,10648441,Gent,9000,Kotrijksesteenweg ,345,APARTMENT,APARTMENT,228400,FOR_SALE,2,94.0,No,Yes,No,Yes,,Yes,,,No info,,No,
5595,10636653,Mouscron,7700,Rue de Menin ,400,APARTMENT,APARTMENT,229000,FOR_SALE,2,97.0,No,Yes,No,Yes,,No,,No info,No info,2,No,GOOD
5596,10645314,Gembloux,5030,Avenue Général Mellier ,20,APARTMENT,APARTMENT,230000,FOR_SALE,2,75.0,No,Yes,No,Yes,10.0,Yes,,,No info,,No,
5597,10593491,Antwerpen,2018,"Mechelsesteenweg,",157,APARTMENT,APARTMENT,230000,FOR_SALE,2,75.0,No,No,No,Yes,,No,,No info,No info,,No,JUST_RENOVATED
5598,10485680,Eeklo,9900,Koning Albertstraat ,28,APARTMENT,APARTMENT,230000,FOR_SALE,2,121.0,No,Yes,No,No,,No,,,No info,2,No,AS_NEW
5599,10653202,Blankenberge,8370,Franchommelaan ,82,APARTMENT,APARTMENT,235000,FOR_SALE,1,60.0,No,No,,Yes,,No,,,No info,2,No,
5600,10222966,Oostende,8400,Karel Janssenslaan ,1,APARTMENT,DUPLEX,235000,FOR_SALE,2,,No info,Yes,No,Yes,9.0,No,,,No info,,No,AS_NEW
5601,10545634,Middelkerke,8430,Leopoldlaan ,1,APARTMENT,APARTMENT,235000,FOR_SALE,2,57.0,No,Yes,No,Yes,3.0,No,,,No info,2,No,AS_NEW
5602,10626204,Deerlijk,8540,Schoolstraat ,43,APARTMENT,APARTMENT,235000,FOR_SALE,2,81.0,No info,No,No,No,,No,,,No info,,No,AS_NEW
5603,10624763,Oudenaarde,9700,Dokter Honore Dewolfstraat ,23,APARTMENT,APARTMENT,235000,FOR_SALE,2,90.0,No,Yes,No,Yes,,No,,,No info,2,No,AS_NEW
5604,10636347,Sint-Pieters-Leeuw,1600,Bergensesteenweg ,273,APARTMENT,APARTMENT,239000,FOR_SALE,1,120.0,No,Yes,No,Yes,3.0,No,,,No info,,No,GOOD
5605,10655368,Deurne,2100,Dascottelei ,138/1,APARTMENT,APARTMENT,239000,FOR_SALE,2,106.0,No,No,Yes,Yes,,No,,,No info,2,No,GOOD
5606,10656722,Antwerpen,2000,Waalsekaai ,32,APARTMENT,APARTMENT,239000,FOR_SALE,2,75.0,No,No,No,Yes,8.0,No,,,No info,2,No,GOOD
5607,10342961,Oostende,8400,Karel Janssenslaan ,1,APARTMENT,APARTMENT,239000,FOR_SALE,2,81.0,No,Yes,No,Yes,4.0,No,,,No info,,No,TO_RENOVATE
5608,9104735,Oostende,8400,Koningsstraat ,23,APARTMENT,GROUND_FLOOR,239500,FOR_SALE,2,88.0,No,Yes,No,Yes,17.0,No,,,No info,,No,AS_NEW
5609,10502184,Rijkevorsel,2310,Hoek ,29,APARTMENT,APARTMENT,240000,FOR_SALE,2,108.0,No info,No,No,No,,No,,No info,No info,2,No,GOOD
5610,10533244,Eeklo,9900,Koning Albertstraat ,28,APARTMENT,APARTMENT,240000,FOR_SALE,1,69.0,No,Yes,No,No,,No,,,No info,2,No,GOOD
5611,10309801,Neder-over-Heembeek,1120,Rue F. Vekemans ,121,APARTMENT,GROUND_FLOOR,245000,FOR_SALE,1,65.0,No,Yes,No,Yes,,Yes,97.0,No info,No info,2,No,GOOD
5612,10625959,Waterloo,1410,Chaussée de Tervuren ,149/3,APARTMENT,APARTMENT,245000,FOR_SALE,2,63.0,No,No,,Yes,10.0,Yes,90.0,,No info,2,No,AS_NEW
5613,10547058,Antwerpen,2050,Blancefloerlaan ,50,APARTMENT,APARTMENT,245000,FOR_SALE,1,59.0,No info,No,No,No,,No,,,No info,,No,JUST_RENOVATED
5614,10653725,Hechtel,3940,Lommelsebaan ,No info,APARTMENT,DUPLEX,245000,FOR_SALE,2,104.0,No info,Yes,No,No,,No,,,No info,3,No,GOOD
5615,10653201,Blankenberge,8370,Franchommelaan ,82,APARTMENT,APARTMENT,245000,FOR_SALE,1,63.0,No,No,,Yes,,No,,,No info,2,No,
5616,10629516,Wenduine,8420,Kerkstraat ,56,APARTMENT,APARTMENT,245000,FOR_SALE,2,80.0,No,Yes,No,No,,No,,,No info,,No,JUST_RENOVATED
5617,10600716,Roeselare,8800,Torenstraat ,2,APARTMENT,APARTMENT,245000,FOR_SALE,3,104.0,No info,No,No,No,,No,,No info,No info,,No,GOOD
5618,10364238,Oudenaarde,9700,Dokter Honore Dewolfstraat ,23,APARTMENT,APARTMENT,245000,FOR_SALE,1,75.0,No,Yes,No,Yes,,Yes,,,No info,2,No,AS_NEW
5619,10610553,,,No info,No info,APARTMENT,APARTMENT,247000,FOR_SALE,2,90.0,No,No,No,Yes,4.0,No,,No info,No info,,No,
5620,10626272,Woluwe-Saint-Lambert,1200,Avenue de Woluwe-Saint-Lambert ,35,APARTMENT,FLAT_STUDIO,249000,FOR_SALE,0,44.0,No,No,,No,,No,,No info,No info,3,No,
5621,10616678,Schoten,2900,Bredabaan ,1026/6,APARTMENT,APARTMENT,249000,FOR_SALE,2,95.0,No,Yes,No,Yes,8.0,No,,,No info,,No,GOOD
5622,10422413,Brasschaat,2930,Donksesteenweg ,212,APARTMENT,APARTMENT,249000,FOR_SALE,2,100.0,No info,No,No,Yes,,No,,,No info,,No,TO_BE_DONE_UP
5623,10642326,Blankenberge,8370,Franchommelaan ,72,APARTMENT,APARTMENT,249000,FOR_SALE,2,68.0,No info,Yes,No,Yes,,No,,,No info,,No,AS_NEW
5624,10438961,Westende,8434,Henri Jasparlaan ,177,APARTMENT,APARTMENT,249000,FOR_SALE,2,68.0,No info,Yes,No,Yes,,No,,,No info,,No,AS_NEW
5625,10380599,Brugge ,8000,Vrijdagmarkt ,4,APARTMENT,SERVICE_FLAT,255000,FOR_SALE,1,,No,No,No,No,,No,,No info,No info,,No,GOOD
5626,10446814,Leuven,3000,Jan Stasstraat ,3,APARTMENT,APARTMENT,257000,FOR_SALE,1,49.0,No,No,No,No,,No,,,No info,,No,
5627,10339020,OUD-TURNHOUT,2360,Dorp ,29,APARTMENT,GROUND_FLOOR,258000,FOR_SALE,2,90.0,No,Yes,No,Yes,24.0,Yes,24.0,,No info,2,No,AS_NEW
5628,10435152,Tielt,8700,Markt ,15,APARTMENT,APARTMENT,259000,FOR_SALE,2,118.0,No,Yes,No,Yes,,Yes,,,No info,,No,
5629,10640701,Aalst,9300,Keizersplein ,21,APARTMENT,APARTMENT,259000,FOR_SALE,2,137.0,No,Yes,No,Yes,,No,,,No info,,No,AS_NEW
5630,10625242,Affligem,1790,Brusselbaan ,110,APARTMENT,APARTMENT,259000,FOR_SALE,2,110.0,No,Yes,No,Yes,8.0,No,,No info,No info,2,No,AS_NEW
5631,10615487,Woluwé-St-Lambert,1200,Avenue du Roi Chevalier  ,67,APARTMENT,APARTMENT,260000,FOR_SALE,2,70.0,No info,No,,No,,No,,No info,No info,,No,TO_BE_DONE_UP
5632,10410059,Gent,9000,Ottergemsesteenweg Zuid ,808,APARTMENT,APARTMENT,260000,FOR_SALE,2,57.0,No,No,No,No,,No,,No info,No info,2,No,GOOD
5633,10630002,Uccle,1180,Rue de Stalle ,288C,APARTMENT,APARTMENT,265000,FOR_SALE,2,76.0,No,No,,Yes,6.0,No,,No info,No info,,No,
5634,9995584,Antwerpen,2000,"Jordaenskaai, ",21,APARTMENT,APARTMENT,265000,FOR_SALE,3,102.0,No,No,No,No,,No,,,No info,no info,No,No info
5635,10646694,Sint Andries,8200,Gistelsesteenweg ,291,APARTMENT,APARTMENT,265000,FOR_SALE,3,118.0,No info,No,No,No,,No,,No info,No info,,No,GOOD
5636,10646107,Lebbeke,9280,Brusselsesteenweg ,38,APARTMENT,APARTMENT,265000,FOR_SALE,2,95.0,No info,No,No,Yes,,No,,,No info,,No,AS_NEW
5637,10602041,Damme,8340,Monnikeredestraat ,11,APARTMENT,APARTMENT,265000,FOR_SALE,3,98.0,No,No,No,Yes,2.0,No,,,No info,3,No,
5638,10533945,Damme,8340,Monnikeredestraat ,11,APARTMENT,APARTMENT,265000,FOR_SALE,3,98.0,No,No,No,Yes,2.0,No,,,No info,3,No,
5639,10628863,,,No info,No info,APARTMENT,APARTMENT,269000,FOR_SALE,2,110.0,No,No,No,Yes,20.0,No,,No info,No info,3,No,GOOD
5640,10632933,Wenduine,8420,Kerkstraat ,56,APARTMENT,APARTMENT,275000,FOR_SALE,1,80.0,No,Yes,No,Yes,,Yes,,,No info,,No,
5641,10355819,Nieuwpoort,8620,Albert I Laan ,234,APARTMENT,APARTMENT,275000,FOR_SALE,1,55.0,No,Yes,No,Yes,,Yes,,,No info,,No,AS_NEW
5642,10605634,Antwerpen,2000,"Orteliuskaai, ",8,APARTMENT,GROUND_FLOOR,279000,FOR_SALE,1,65.0,No info,Yes,No,Yes,,Yes,40.0,,No info,,No,AS_NEW
5643,10419946,Bredene,8450,Kapelstraat ,70,APARTMENT,APARTMENT,279000,FOR_SALE,2,90.0,No,No,No,No,,No,,,No info,,No,
5644,10229485,Oudenaarde,9700,Tussenbruggen ,9,APARTMENT,APARTMENT,280175,FOR_SALE,2,90.0,No,No,,Yes,7.0,No,,No info,No info,2,No,
5645,10514039,Brussel,1000,"Rue Picard (Gare Maritime), ",7,APARTMENT,GROUND_FLOOR,285000,FOR_SALE,2,120.0,No,Yes,No,Yes,23.0,No,,,No info,2,No,AS_NEW
5646,10329339,Antwerpen,2060,Lange Lobroekstraat ,67,APARTMENT,APARTMENT,285000,FOR_SALE,2,98.0,No,Yes,No,Yes,8.0,No,,,No info,2,No,JUST_RENOVATED
5647,10519756,Nieuwpoort,8620,Artanlaan ,2,APARTMENT,APARTMENT,290000,FOR_SALE,3,114.0,No info,Yes,No,Yes,,No,,,No info,,No,AS_NEW
5648,10646861,Sint Amandsberg,9040,Antwerpsesteenweg ,211,APARTMENT,APARTMENT,291000,FOR_SALE,3,101.0,No,Yes,No,No,,No,,,No info,,No,GOOD
5649,10438250,Auderghem,1160,Chaussée de Wavre ,1307,APARTMENT,APARTMENT,295000,FOR_SALE,2,84.0,No,Yes,No,No,,No,,No info,No info,3,No,TO_BE_DONE_UP
5650,10611172,Saint-Gilles ,1060,Rue Saint Bernard ,79/62,APARTMENT,APARTMENT,295000,FOR_SALE,2,103.0,No,Yes,No,No,,No,,No info,No info,2,No,AS_NEW
5651,10256380,Geel,2440,Markt ,20,APARTMENT,APARTMENT,295000,FOR_SALE,2,105.0,No,No,,Yes,14.0,No,,,No info,2,No,
5652,10629518,Wenduine,8420,Kerkstraat ,56,APARTMENT,APARTMENT,295000,FOR_SALE,3,120.0,No,Yes,No,No,,No,,,No info,,No,JUST_RENOVATED
5653,10402989,Zingem,9750,Stationsstraat ,5A,APARTMENT,APARTMENT,295000,FOR_SALE,2,98.0,No,No,No,Yes,,Yes,,,No info,,No,AS_NEW
5654,10640640,,,No info,No info,APARTMENT,APARTMENT,298000,FOR_SALE,2,92.0,No info,No,No,Yes,5.0,Yes,130.0,No info,No info,,No,JUST_RENOVATED
5655,10503105,Oostende,8400,Karel Janssenslaan ,1,APARTMENT,APARTMENT,298000,FOR_SALE,2,75.0,No,Yes,No,No,,No,,,No info,,No,
5656,9901409,Waregem,8790,Stationstraat ,31,APARTMENT,APARTMENT,298500,FOR_SALE,2,96.0,No,Yes,No,Yes,,No,,,No info,4,No,AS_NEW
5657,10604611,Waterloo,1410,.,No info,APARTMENT,APARTMENT,299000,FOR_SALE,2,100.0,No,Yes,Yes,Yes,14.0,No,,No info,No info,,No,TO_RENOVATE
5658,10568625,Ciney,5590,Rue du Commerce ,1,APARTMENT,APARTMENT,299000,FOR_SALE,8,700.0,No,No,,No,,Yes,461.0,No info,No info,2,No,TO_RENOVATE
5659,10631416,Fleurus,6220,Chaussée de Charleroi ,226,APARTMENT,APARTMENT,299000,FOR_SALE,3,149.0,No,No,,Yes,,No,,No info,No info,,No,
5660,10629562,Mariakerke,9030,Alphonse Claeys-Bouüaertlaan ,57/001,APARTMENT,APARTMENT,299000,FOR_SALE,2,90.0,No,Yes,No,No,,No,,,No info,,No,AS_NEW
5661,10626657,Mariakerke,9030,Alphonse Claeys-Bouüaertlaan ,57/001,APARTMENT,APARTMENT,299000,FOR_SALE,3,117.0,No,Yes,No,Yes,,Yes,,,No info,,No,JUST_RENOVATED
5662,10648330,Wondelgem,9032,Evergemsesteenweg ,44A,APARTMENT,APARTMENT,299000,FOR_SALE,2,79.0,No,Yes,No,No,,Yes,,,No info,2,No,AS_NEW
5663,10626658,Mariakerke,9030,Alphonse Claeys-Bouüaertlaan ,57/001,APARTMENT,APARTMENT,299000,FOR_SALE,3,117.0,No,Yes,No,Yes,,Yes,,,No info,,No,JUST_RENOVATED
5664,10618918,Gent,9000,Ajuinlei ,12,APARTMENT,DUPLEX,299000,FOR_SALE,2,98.0,No,Yes,No,Yes,18.0,No,,,No info,,No,
5665,10614774,,,No info,No info,APARTMENT,DUPLEX,299000,FOR_SALE,2,115.0,No info,Yes,No,Yes,10.0,No,,No info,No info,,No,AS_NEW
5666,10574171,Antwerpen,2000,Leopoldstraat ,49,APARTMENT,APARTMENT,300000,FOR_SALE,1,56.0,No,Yes,No,Yes,7.0,No,,,No info,2,No,
5667,10499207,Middelkerke,8430,Leopoldlaan ,1,APARTMENT,APARTMENT,300000,FOR_SALE,1,62.0,No,Yes,No,Yes,3.0,No,,,No info,2,No,AS_NEW
5668,10565947,Ixelles,1050,Rue Defacqz ,40,APARTMENT,GROUND_FLOOR,302000,FOR_SALE,1,91.0,No,Yes,No,Yes,25.0,No,,No info,No info,2,No,AS_NEW
5669,10565951,Ixelles,1050,Rue Defacqz ,40,APARTMENT,APARTMENT,307000,FOR_SALE,2,90.0,No,Yes,No,Yes,3.0,No,,No info,No info,2,No,AS_NEW
5670,10229483,Oudenaarde,9700,Tussenbruggen ,9,APARTMENT,APARTMENT,307650,FOR_SALE,3,112.0,No,No,,Yes,7.0,No,,No info,No info,2,No,
5671,10626333,,,No info,No info,APARTMENT,APARTMENT,309000,FOR_SALE,2,88.0,No info,No,No,Yes,6.0,No,,No info,No info,3,No,AS_NEW
5672,10565956,Ixelles,1050,Rue Defacqz ,40,APARTMENT,APARTMENT,312000,FOR_SALE,2,89.0,No,Yes,No,Yes,3.0,No,,No info,No info,2,No,AS_NEW
5673,10536339,Izegem,8870,Kapelstraat ,6,APARTMENT,APARTMENT,314899,FOR_SALE,2,89.0,No,Yes,No,No,,No,,,No info,,No,
5674,10624915,Merelbeke,9820,Zwijnaardsesteenweg ,10,APARTMENT,APARTMENT,315000,FOR_SALE,2,115.0,No,No,No,No,,Yes,,,No info,,No,AS_NEW
5675,9884528,Kester,1755,Edingsesteenweg ,341,APARTMENT,APARTMENT,316684,FOR_SALE,2,119.0,No info,No,,Yes,,Yes,,,No info,no info,No,No info
5676,10565960,Ixelles,1050,Rue Defacqz ,40,APARTMENT,APARTMENT,317000,FOR_SALE,2,89.0,No,Yes,No,Yes,3.0,No,,No info,No info,2,No,AS_NEW
5677,10536340,Izegem,8870,Kapelstraat ,6,APARTMENT,APARTMENT,318805,FOR_SALE,2,89.0,No,Yes,No,No,,No,,,No info,,No,
5678,10560728,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,320000,FOR_SALE,3,104.0,No,Yes,No,Yes,10.0,No,,No info,No info,,No,GOOD
5679,10531940,Overijse,3090,Brusselsesteenweg ,415,APARTMENT,APARTMENT,320000,FOR_SALE,2,80.0,No,Yes,No,Yes,,No,,,No info,2,No,GOOD
5680,10576171,Mechelen,2800,Gentsesteenweg ,125A,APARTMENT,DUPLEX,320000,FOR_SALE,3,140.0,No,Yes,No,Yes,,No,,No info,No info,2,No,GOOD
5681,10631362,Halle,1500,Bergensesteenweg ,89,APARTMENT,APARTMENT,320000,FOR_SALE,2,104.0,No info,No,No,Yes,7.0,No,,No info,No info,,No,GOOD
5682,10565962,Ixelles,1050,Rue Defacqz ,40,APARTMENT,APARTMENT,322000,FOR_SALE,2,89.0,No,Yes,No,Yes,3.0,No,,No info,No info,2,No,AS_NEW
5683,9769280,Zottegem,9620,A. Scheirisstraat ,4,APARTMENT,APARTMENT,325000,FOR_SALE,1,,No,Yes,No,Yes,6.0,No,,,No info,,No,GOOD
5684,10643816,Bruxelles-Quartier Louise,1050,Avenue Louise ,200,APARTMENT,APARTMENT,325000,FOR_SALE,1,55.0,No,Yes,,Yes,60.0,No,,No info,No info,2,No,AS_NEW
5685,10643496,,,No info,No info,APARTMENT,APARTMENT,325000,FOR_SALE,2,,No,No,No,Yes,9.0,No,,No info,No info,4,No,AS_NEW
5686,10457864,Antwerpen,2000,"Orteliuskaai, ",8,APARTMENT,DUPLEX,325000,FOR_SALE,3,126.0,No info,Yes,No,Yes,,No,,,No info,2,No,GOOD
5687,10636805,Haacht,3150,Werchtersesteenweg ,1,APARTMENT,DUPLEX,325000,FOR_SALE,2,124.0,No,No,No,Yes,,No,,,No info,2,No,AS_NEW
5688,10511794,Roeselare,8800,Sint-Michielsstraat ,26,APARTMENT,GROUND_FLOOR,325000,FOR_SALE,3,104.0,No,Yes,No,Yes,13.0,Yes,28.0,,No info,,No,AS_NEW
5689,10526601,Antwerpen,2000,"Orteliuskaai, ",8,APARTMENT,GROUND_FLOOR,329000,FOR_SALE,2,87.0,No info,Yes,No,Yes,14.0,Yes,58.0,,No info,,No,AS_NEW
5690,10489643,,,No info,No info,APARTMENT,APARTMENT,330000,FOR_SALE,2,,No,No,No,Yes,13.0,Yes,350.0,No info,No info,4,No,AS_NEW
5691,10410678,OUD-TURNHOUT,2360,Dorp ,29,APARTMENT,APARTMENT,330000,FOR_SALE,2,113.0,No,No,No,Yes,29.0,No,,,No info,3,No,
5692,10651584,Buggenhout ,9255,Kerkstraat ,84,APARTMENT,GROUND_FLOOR,335000,FOR_SALE,2,87.0,No info,Yes,No,Yes,,No,,No info,No info,2,No,GOOD
5693,10585848,Antwerpen,2000,Waalsekaai ,32,APARTMENT,APARTMENT,335000,FOR_SALE,3,86.0,No,No,No,Yes,9.0,No,,,No info,2,No,AS_NEW
5694,10468887,,,No info,No info,APARTMENT,APARTMENT,339000,FOR_SALE,2,,No,No,No,Yes,7.0,No,,No info,No info,2,No,GOOD
5695,10642772,Haaltert,9450,"Hoogstraat, ",22,APARTMENT,PENTHOUSE,339000,FOR_SALE,2,93.0,No info,Yes,No,Yes,21.0,Yes,,,No info,,No,AS_NEW
5696,9884529,Kester,1755,Edingsesteenweg ,341,APARTMENT,APARTMENT,342095,FOR_SALE,3,128.0,No info,No,,Yes,,No,,,No info,no info,No,No info
5697,10564761,Ixelles,1050,Rue Defacqz ,40,APARTMENT,APARTMENT,345000,FOR_SALE,2,94.0,No,Yes,No,Yes,16.0,No,,No info,No info,2,No,AS_NEW
5698,10493720,Leuven,3000,Brusselsestraat ,140,APARTMENT,APARTMENT,345000,FOR_SALE,1,50.0,No,Yes,No,No,,Yes,50.0,,No info,,No,JUST_RENOVATED
5699,10654187,Buggenhout ,9255,Kerkstraat ,84,APARTMENT,DUPLEX,347000,FOR_SALE,3,130.0,No info,Yes,No,Yes,21.0,No,,,No info,2,No,AS_NEW
5700,10579513,Oudenaarde,9700,Dokter Honore Dewolfstraat ,23,APARTMENT,LOFT,348000,FOR_SALE,1,106.0,No info,Yes,No,No,,Yes,,,No info,2,No,AS_NEW
5701,10565954,Ixelles,1050,Rue Defacqz ,40,APARTMENT,APARTMENT,349000,FOR_SALE,2,95.0,No,Yes,No,Yes,11.0,No,,No info,No info,2,No,AS_NEW
5702,10602258,Mechelen,2800,Gentsesteenweg ,125A,APARTMENT,APARTMENT,349000,FOR_SALE,1,80.0,No,Yes,No,Yes,42.0,No,,,No info,2,No,AS_NEW
5703,10622206,Oostende,8400,Karel Janssenslaan ,1,APARTMENT,APARTMENT,349000,FOR_SALE,2,63.0,No info,Yes,No,No,,No,,,No info,,No,AS_NEW
